system:index,NDSI,NDVI,NDWI,label,subregion,.geo
1_00000000000000000ca1_0,0.089154996,0.026961368,-0.061060373,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca2_0,-0.16734509,0.14861803,-0.17297776,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca3_0,-0.24627212,0.2629756,-0.25987932,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca4_0,-0.12734003,0.14698909,-0.15921819,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca5_0,-0.15860946,0.1649964,-0.16377665,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca6_0,-0.23626724,0.13393249,-0.16684844,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca7_0,-0.24864937,0.18345305,-0.20298621,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca8_0,-0.10924944,0.07800848,-0.11838716,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ca9_0,-0.094656415,0.17345662,-0.16704977,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000caa_0,-0.11753749,0.1633091,-0.15309852,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cab_0,-0.20180513,0.14404154,-0.18111667,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cac_0,-0.1391871,0.22117808,-0.21549037,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cad_0,-0.2558705,0.16031928,-0.18405478,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cae_0,-0.19374883,0.18220209,-0.20209816,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000caf_0,-0.19738,0.19055985,-0.19723499,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb0_0,-0.23609072,0.16213545,-0.18377253,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb1_0,-0.1741141,0.15766487,-0.16539781,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb2_0,-0.17031655,0.2018951,-0.21397153,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb3_0,-0.12895833,0.18972059,-0.1809798,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb4_0,-0.17393968,0.12683019,-0.15327829,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb5_0,-0.27256286,0.19455917,-0.21778718,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb6_0,-0.23247004,0.1334866,-0.17465445,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb7_0,-0.18388356,0.13906881,-0.16362946,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb8_0,-0.23993157,0.11006929,-0.14934255,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cb9_0,-0.15084533,0.17290387,-0.17631407,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cba_0,-0.21281222,0.15299396,-0.18209602,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cbb_0,-0.007231261,0.1288007,-0.11665762,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cbc_0,-0.15863158,0.24747093,-0.23539115,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cbd_0,-0.2284114,0.11956552,-0.16073357,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cbe_0,-0.1776923,0.15384376,-0.18499734,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cbf_0,-0.17801656,0.18852,-0.20204675,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc0_0,-0.20888819,0.16105506,-0.17476879,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc1_0,-0.14406542,0.1812649,-0.18618451,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc2_0,-0.1191161,0.1788303,-0.17710519,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc3_0,-0.2544196,0.12311314,-0.15824634,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc4_0,-0.14637524,0.21589014,-0.2080607,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc5_0,-0.13065118,0.082184404,-0.12220971,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc6_0,-0.20885265,0.15440148,-0.18386538,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc7_0,-0.22488093,0.18413796,-0.208227,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc8_0,-0.010625714,0.1025018,-0.09577436,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cc9_0,-0.22977147,0.16176443,-0.19996378,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cca_0,-0.16700403,0.18152079,-0.18501936,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ccb_0,-0.08710792,0.2263302,-0.21944731,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ccc_0,-0.1844428,0.15428203,-0.16582243,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ccd_0,-0.19709519,0.15369137,-0.16706775,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cce_0,-0.22811235,0.21473074,-0.24720646,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ccf_0,-0.25241083,0.21681832,-0.24342456,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd0_0,-0.19169515,0.14535584,-0.17801371,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd1_0,-0.10688814,0.1508188,-0.15059482,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd2_0,-0.22045262,0.20046313,-0.21311595,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd3_0,-0.16793828,0.15777673,-0.17251383,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd4_0,-0.21279061,0.2639872,-0.27048427,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd5_0,-0.19440529,0.16835473,-0.18936759,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd6_0,-0.2126429,0.09527463,-0.14369813,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd7_0,-0.14959493,0.15105778,-0.15466833,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd8_0,-0.16652167,0.22855763,-0.22820228,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cd9_0,-0.19755329,0.18205397,-0.20636399,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cda_0,-0.26938727,0.11987475,-0.18054545,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cdb_0,-0.114469916,0.2133688,-0.21228467,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cdc_0,-0.19343352,0.14938152,-0.17871961,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cdd_0,-0.087901145,0.2554488,-0.22324376,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cde_0,-0.19720481,0.13577607,-0.1609769,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cdf_0,-0.25577343,0.119787164,-0.1552787,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce0_0,-0.23685786,0.14875795,-0.1790005,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce1_0,-0.09870409,0.16914865,-0.1632629,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce2_0,-0.25608155,0.11168765,-0.15928249,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce3_0,-0.22068691,0.15870221,-0.20033324,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce4_0,-0.20895167,0.11885313,-0.15660287,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce5_0,-0.213283,0.15823224,-0.20197709,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce6_0,-0.21686162,0.19093964,-0.21172649,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce7_0,-0.1814636,0.16285077,-0.1750144,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce8_0,-0.19858399,0.18194239,-0.1944323,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ce9_0,-0.23936893,0.14491665,-0.17531423,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cea_0,-0.21158682,0.22504784,-0.25892416,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ceb_0,-0.10024688,0.17585424,-0.1752892,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cec_0,-0.16287607,0.22332855,-0.2237669,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000ced_0,-0.14298077,0.1785014,-0.18268569,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cee_0,-0.19189776,0.10720374,-0.14831701,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cef_0,-0.22911914,0.10224393,-0.14361963,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf0_0,-0.16997686,0.22962698,-0.22959056,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf1_0,-0.15818176,0.22868462,-0.2294193,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf2_0,-0.057160754,0.12007553,-0.11573442,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf3_0,-0.19241157,0.20536639,-0.22071514,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf4_0,-0.18559676,0.11861058,-0.1449269,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf5_0,-0.2015632,0.25312662,-0.2646332,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf6_0,-0.1772236,0.17458147,-0.18465586,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf7_0,-0.19763504,0.2605742,-0.25705308,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf8_0,-0.20149927,0.21771587,-0.23552838,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cf9_0,-0.13856241,0.19218129,-0.20023735,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cfa_0,-0.19398616,0.16527373,-0.19564117,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cfb_0,-0.20764957,0.14544693,-0.17618859,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cfc_0,-0.2479561,0.153546,-0.18277161,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cfd_0,-0.23218066,0.21612051,-0.24028099,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cfe_0,-0.23058045,0.107409246,-0.15135707,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000cff_0,-0.08366049,0.26597232,-0.25695363,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d00_0,-0.13108346,0.031839944,-0.07847882,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d01_0,-0.19859171,0.09422979,-0.111949004,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d02_0,-0.27640218,0.17928414,-0.22026992,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d03_0,-0.26929018,0.16541667,-0.22402783,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d04_0,-0.2601747,0.16324817,-0.18669295,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d05_0,-0.23630112,0.15590513,-0.18077452,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d06_0,-0.230564,0.22528623,-0.24807258,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d07_0,-0.25611106,0.11627469,-0.14352514,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d08_0,-0.07649405,0.19369988,-0.18066607,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d09_0,-0.102722175,0.14904892,-0.14683913,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d0a_0,-0.1042733,0.15788858,-0.15346438,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d0b_0,-0.25416917,0.15811077,-0.20994768,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d0c_0,-0.2168232,0.09761825,-0.13794334,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d0d_0,-0.22418651,0.18535483,-0.20341712,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d0e_0,-0.2447931,0.1314939,-0.15882505,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d0f_0,-0.18977205,0.27312332,-0.25930536,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d10_0,-0.1744694,0.16307756,-0.17477699,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d11_0,-0.25388846,0.12609246,-0.1639801,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d12_0,-0.18130186,0.25826496,-0.24855438,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d13_0,-0.20002678,0.15254642,-0.17892653,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d14_0,-0.1056685,0.19261318,-0.1931114,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d15_0,-0.17928609,0.12718154,-0.14581029,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d16_0,-0.18537648,0.21131882,-0.2317016,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d17_0,-0.28486687,0.16130322,-0.21349347,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d18_0,-0.19101326,0.1536809,-0.16537768,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d19_0,-0.15548763,0.19170666,-0.20297198,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d1a_0,-0.25256643,0.14348905,-0.19059995,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d1b_0,-0.12685725,0.05208173,-0.08517206,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d1c_0,-0.22257781,0.2372241,-0.23508914,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d1d_0,-0.13850303,0.15923661,-0.17336302,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d1e_0,-0.25218832,0.13162029,-0.16110867,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d1f_0,-0.06020592,0.14533748,-0.15337117,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d20_0,-0.2323161,0.21766858,-0.23328902,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d21_0,-0.122586496,0.22704549,-0.22003071,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d22_0,-0.2711835,0.13130148,-0.17322545,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d23_0,-0.11602198,0.15127233,-0.1440451,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d24_0,-0.24869443,0.10781878,-0.14364506,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d25_0,-0.14634407,0.13580513,-0.15522498,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d26_0,-0.09121308,0.19864026,-0.18800859,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d27_0,-0.12308869,0.22388951,-0.23291488,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d28_0,-0.15421808,0.15867306,-0.17136176,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d29_0,-0.14438795,0.13071597,-0.12755522,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d2a_0,-0.13661349,0.19672763,-0.19087733,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d2b_0,-0.25503787,0.19046827,-0.2100892,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d2c_0,-0.16237773,0.21369156,-0.23147283,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d2d_0,-0.17746311,0.15978098,-0.17426684,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d2e_0,-0.20186953,0.17328529,-0.19055308,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d2f_0,-0.23884992,0.11016563,-0.14213431,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d30_0,-0.2365978,0.19271208,-0.21818651,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d31_0,-0.2836868,0.14353022,-0.20228018,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d32_0,-0.1545605,0.20071694,-0.20582047,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d33_0,-0.08768729,0.21713197,-0.20877273,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d34_0,-0.19958562,0.15129346,-0.185756,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d35_0,-0.20777501,0.18222228,-0.19493842,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d36_0,-0.24125871,0.19546938,-0.2196918,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d37_0,-0.23182464,0.23255447,-0.24795148,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d38_0,-0.211298,0.15347154,-0.16368054,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d39_0,-0.27102503,0.17695014,-0.21486181,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d3a_0,-0.2127181,0.23140696,-0.25795615,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d3b_0,-0.15022586,0.19034116,-0.19066459,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d3c_0,-0.25438684,0.21273082,-0.23243397,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d3d_0,-0.22089764,0.0961365,-0.13128518,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d3e_0,-0.23337047,0.09924254,-0.14112777,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d3f_0,-0.15814617,0.35277057,-0.33470732,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d40_0,-0.24030234,0.10903198,-0.13962054,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_00000000000000000d41_0,-0.23002718,0.2706573,-0.26765135,0,Southern Rockies,"{""type"":""MultiPoint"",""coordinates"":[]}"
